数据生成时间：2019-09-04 16:37
数据生成条件：
1. 时间范围：20190901至20190903
2. 时间单位：分日
3. 推广设备：移动设备，计算机
4. 投放网络：全部

账户,日期,推广计划,推广单元,关键词,搜索词,账户添加状态,展现,点击,消费,平均点击价格,网页转化,商桥转化
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","检查肛门[通用类]","检查肛肠","肛镜检查痛苦吗","未添加",1,1,4.33,4.33,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜之前准备工作","无痛肠镜怎样做","已添加",1,1,4.92,4.92,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜之前准备工作","什么情况下需要做肠镜","已添加",1,1,5.72,5.72,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜之前准备工作","肠镜检查前注意事项","已添加",2,1,4.11,4.11,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","结肠镜检查前的准备","未添加",1,1,2.95,2.95,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","肠镜怎样做","已添加",2,1,2.86,2.86,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","做肠镜前的准备工作","已添加",23,3,8.21,2.74,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","做肠镜前的饮食","未添加",3,1,4.92,4.92,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","做肠镜前一天可以吃什么","未添加",34,1,0.30,0.30,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","做肠镜之前需要准备注意些什么","未添加",2,1,2.18,2.18,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前一天的准备[通用类]","做肠镜前一天的准备","黄水样可以做肠镜了吗","未添加",6,1,5.31,5.31,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","女性做肠镜[通用类]","女性做肠镜","女性做肠镜","已添加",13,2,6.64,3.32,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","女性做肠镜[通用类]","女性做肠镜","无痛肠镜和普通肠镜有什么区别","未添加",1,1,2.87,2.87,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","女性做肠镜[通用类]","女人做肠镜","肠镜应该看哪个科","未添加",1,1,6.09,6.09,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前注意事项[通用类]","做肠镜前注意事项","肠镜怎么做的过程","已添加",3,1,4.96,4.96,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前注意事项[通用类]","做肠镜前注意事项","做肠镜是不是很伤肠道","未添加",1,1,1.97,1.97,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做肠镜前注意事项[通用类]","做肠镜之前注意事项","做肠镜之前可以吃东西吗","未添加",1,1,5.25,5.25,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","结肠镜检查[通用类]","结肠镜检查","什么症状需要做结肠镜检查","未添加",3,1,3.49,3.49,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","结肠镜检查[通用类]","结肠镜检查","什么情况下需要做肠镜","已添加",2,1,4.78,4.78,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜需要多少钱","无痛肠镜多少钱","已添加",7,1,4.83,4.83,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜需要多少钱","什么情况做肠镜","已添加",1,1,7.88,7.88,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜需要多少钱","结肠镜检查多少钱","已添加",1,1,5.52,5.52,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做肠镜一般需要多少钱","什么症状需要做肠镜","已添加",1,1,2.30,2.30,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做肠镜一般需要多少钱","无痛肠镜多少钱","已添加",4,1,4.41,4.41,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做肠镜一般需要多少钱","做肠镜多少钱一次","已添加",1,1,8.32,8.32,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做肠镜一般需要多少钱","做肠镜挂什么科","已添加",1,1,5.20,5.20,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做肠镜一般需要多少钱","什么情况下需要做肠镜","已添加",4,1,1.46,1.46,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做肠镜一般需要多少钱","做无痛肠镜需要多少钱","已添加",1,1,3.32,3.32,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜多少钱","肠镜痛苦吗","已添加",12,1,10.31,10.31,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜多少钱","做肠镜痛苦吗","已添加",5,1,3.71,3.71,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜多少钱","做个肠镜多少钱","已添加",10,2,7.10,3.55,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜多少钱","肠镜一般多少钱","已添加",4,1,5.18,5.18,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","做个肠镜多少钱[通用类]","做个肠镜多少钱","做结肠镜要多少钱","已添加",1,1,2.42,2.42,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","肛肠镜检查多少钱[通用类]","肛肠检查要多少费用","做个肛肠镜需要多少钱大医院","未添加",1,1,4.75,4.75,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","肛肠镜检查多少钱[通用类]","直肠镜检查多少钱","直肠镜检查多少钱","已添加",1,1,9.65,9.65,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","肛肠镜检查多少钱[通用类]","做肛门镜检查多少钱","做肛门镜检查多少钱","已添加",1,1,2.65,2.65,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","无痛肠镜多少钱一次[通用类]","无痛肠镜多少钱一次","做肠镜的费用","已添加",1,1,1.77,1.77,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","无痛肠镜价格多少[通用类]","无痛肠镜价格是多少","无痛肠镜检查痛苦吗","已添加",1,1,2.37,2.37,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","无痛肠镜价格多少[通用类]","无痛肠镜价格是多少","普通肠镜有多疼","已添加",2,1,5.77,5.77,0,0
"深圳远大肛肠医院03","2019-09-02","B类-[GCJ]肛肠镜","无痛肠镜价格[通用类]","无痛肠镜的价格","无疼肠镜多少钱","未添加",1,1,3.18,3.18,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GL]肛裂质量词","肛裂[通用类]","肛裂","肛裂病例书写","未添加",1,1,1.67,1.67,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GL]肛裂质量词","肛裂[通用类]","肛裂","肛裂出血,现在又有灼烧的感觉","未添加",1,1,3.54,3.54,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GL]肛裂质量词","肛裂手术[手术类]","肛裂手术","肛裂手术半个月可以吃哪些","未添加",1,1,5.85,5.85,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GL]肛裂质量词","肛裂手术[手术类]","肛裂手术","肛裂手术","已添加",1,1,5.33,5.33,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GL]肛裂质量词","肛裂的症状[通用类]","肛裂的症状","日到肛裂","未添加",1,1,4.74,4.74,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门坠胀质量词","肛门坠胀[通用类]","肛门坠胀","肛门老有坠胀感中医怎么治疗","未添加",1,1,5.77,5.77,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门坠胀质量词","肛门坠胀[通用类]","肛门坠胀","肛门胀痛","已添加",1,1,4.71,4.71,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门坠胀质量词","肛门坠胀[通用类]","肛门坠胀","肛门坠胀屁股两侧压痛","未添加",1,1,5.49,5.49,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门坠胀质量词","肛门坠胀老有便意[通用类]","肛门坠胀老有便意","肛门坠胀老有便意","已添加",3,1,4.35,4.35,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门坠胀质量词","肛门坠胀是什么原因[疑问类]","肛门坠胀是什么原因","肛门坠胀是什么原因","已添加",2,1,3.40,3.40,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","息肉怎么引起的[疑问类]","肠道息肉是怎么引起的","息肉是怎么引起的","未添加",1,1,2.82,2.82,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","息肉怎么引起的[疑问类]","肠道息肉是怎么引起的","肠道息肉是怎么引起的","已添加",3,1,1.16,1.16,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","息肉怎么引起的[疑问类]","肠道息肉是怎么引起的","肠道有息肉不切可以吗","未添加",1,1,0.84,0.84,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","肛门息肉严重吗[疑问类]","直肠息肉严重吗","肠道多发息肉严重吗","未添加",1,1,2.09,2.09,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","肛门息肉严重吗[疑问类]","直肠息肉严重吗","肠息肉必须手术吗","已添加",3,1,1.83,1.83,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","肛门息肉图片[症状类]","肛肠息肉的图片","息肉是什么样子的图片","未添加",1,1,2.95,2.95,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","肛乳头肥大[通用类]","肛乳头肥大","肛乳头瘤手术","未添加",1,1,5.59,5.59,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门息肉质量词","肛门肉疙瘩怎么回事[疑问类]","肛门处长了一个肉疙瘩是怎么回事","肛门处长了一个肉疙瘩是怎么回事","已添加",5,1,5.45,5.45,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","屁股痛是什么原因[疑问类]","屁股眼疼痛是什么原因引起的","屁股眼痒痒是什么原因","已添加",12,2,3.39,1.70,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","屁股痛是什么原因[疑问类]","屁股痛是什么原因","右屁股痛怎么回事","未添加",1,1,1.82,1.82,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","屁股长了个包很痛[通用类]","屁股长了个包很痛","屁股长了个包很痛","已添加",3,1,3.34,3.34,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","屁股长了个包很痛[通用类]","屁股长了个硬包很痛","屁股长了个包很痛很硬","未添加",1,1,1.53,1.53,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","肛门里面刺痛[通用类]","小腹肛门坠痛","小腹坠痛是怎么回事","未添加",26,1,0.30,0.30,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","肛门里面刺痛[通用类]","小腹肛门坠痛","小腹坠痛","未添加",11,1,1.71,1.71,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","屁股疼痛[通用类]","屁股疼痛","屁股两边痛是怎么回事","未添加",1,1,1.88,1.88,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[GM]肛门疼痛质量词","大便肛门疼[通用类]","大便肛门痛","大便肛门疼","已添加",1,1,4.78,4.78,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮大便变细[通用类]","痔疮大便变细","大便很细是怎么回事","未添加",1,1,2.94,2.94,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮大便变细[通用类]","痔疮大便变细","第二次大便会细","未添加",2,1,2.01,2.01,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮大便变细[通用类]","痔疮大便变细","大便变细十年了","未添加",3,1,0.58,0.58,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮大便变细[通用类]","痔疮大便变细","大便便细怎么回事","未添加",1,1,1.73,1.73,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","深圳痔疮[通用类]","深圳痔疮","痔疮吃什么药擦什么药","未添加",1,1,5.22,5.22,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","深圳痔疮[通用类]","痔疮","做完混合痔疮手术四十多天上完厕所还想上","未添加",1,1,4.34,4.34,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮是怎么形成的[疑问类]","痔疮是怎么形成的","痔疮是什么","已添加",2,1,4.98,4.98,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮是怎么形成的[疑问类]","痔疮是怎么形成的","外痔疮怎么引起的","已添加",1,1,4.11,4.11,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","切除痔疮手术疼吗[手术类]","手术痔疮疼吗","肠镜可以和痔疮手术一起吗","未添加",1,1,5.78,5.78,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮手术要几天恢复[手术类]","手术痔疮要几天恢复","痔疮手术要几天恢复","已添加",10,1,2.69,2.69,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮如何治[治疗类]","如何可以治痔疮","内痔如何治","已添加",1,1,3.82,3.82,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮如何治[治疗类]","如何可以治痔疮","痔疮的最佳治疗方法","已添加",4,2,10.49,5.25,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮如何治[治疗类]","如何可以治痔疮","屁眼长痔疮怎么治","未添加",1,1,5.32,5.32,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮如何治[治疗类]","痔疮如何治","花椒加红糖能治痔疮吗","未添加",1,1,5.73,5.73,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮如何治[治疗类]","痔疮如何治","什么痔疮药可以去肉球","未添加",1,1,4.59,4.59,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮好治吗[治疗类]","痔疮好治吗","痔疮用什么药效果好","未添加",3,1,5.39,5.39,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮图片[症状类]","痔疮图片","痔疮图片","已添加",1,1,5.52,5.52,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮用什么药效果好","未添加",5,2,9.25,4.63,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮怎么治","已添加",25,7,22.35,3.19,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮吃什么药好一点","未添加",1,1,5.61,5.61,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮的最佳治疗方法","已添加",3,1,1.99,1.99,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮吃什么药好得快","未添加",4,1,5.54,5.54,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮怎么治疗能除根","未添加",1,1,3.33,3.33,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","华氏祖方治疗痔疮 新闻","未添加",2,1,2.33,2.33,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","熊胆汁治疗痔疮","未添加",1,1,4.18,4.18,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","艾灸灰能治痔疮吗","未添加",1,1,3.88,3.88,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","三七粉能治痔疮吗","未添加",1,1,4.71,4.71,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","龙疱痣疮怎么治","未添加",1,1,5.49,5.49,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痣疮要怎样医治","未添加",1,1,4.87,4.87,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","庤疮的治疗方法有哪些","未添加",1,1,3.94,3.94,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","长痣疮用什么药好得快","未添加",1,1,5.62,5.62,0,0
"深圳远大肛肠医院03","2019-09-03","B类-[ZC]痔疮质量词","痔疮怎么治有效[治疗类]","痔疮怎么治","痔疮发了吃什么好得快","未添加",1,1,5.91,5.91,0,0
